fight_link,date,location,name_1,name_2,stage_name_1,stage_name_2,win_loss_1,win_loss_2,division,method,last_round,last_round_time,time_format,referee,stoppage_details,kd_1,kd_2,sig_str_1,sig_str_2,sig_str_perc_1,sig_str_perc_2,total_str_1,total_str_2,td_1,td_2,td_pct_1,td_pct_2,sub_att_1,sub_att_2,rev_1,rev_2,ctrl_1,ctrl_2,r1_kd_1,r1_kd_2,r1_sig_str_1,r1_sig_str_2,r1_sig_str_perc_1,r1_sig_str_perc_2,r1_total_str_1,r1_total_str_2,r1_td_1,r1_td_2,r1_td_pct_1,r1_td_pct_2,r1_sub_att_1,r1_sub_att_2,r1_rev_1,r1_rev_2,r1_ctrl_1,r1_ctrl_2,r2_kd_1,r2_kd_2,r2_sig_str_1,r2_sig_str_2,r2_sig_str_perc_1,r2_sig_str_perc_2,r2_total_str_1,r2_total_str_2,r2_td_1,r2_td_2,r2_td_pct_1,r2_td_pct_2,r2_sub_att_1,r2_sub_att_2,r2_rev_1,r2_rev_2,r2_ctrl_1,r2_ctrl_2,r3_kd_1,r3_kd_2,r3_sig_str_1,r3_sig_str_2,r3_sig_str_perc_1,r3_sig_str_perc_2,r3_total_str_1,r3_total_str_2,r3_td_1,r3_td_2,r3_td_pct_1,r3_td_pct_2,r3_sub_att_1,r3_sub_att_2,r3_rev_1,r3_rev_2,r3_ctrl_1,r3_ctrl_2,r4_kd_1,r4_kd_2,r4_sig_str_1,r4_sig_str_2,r4_sig_str_perc_1,r4_sig_str_perc_2,r4_total_str_1,r4_total_str_2,r4_td_1,r4_td_2,r4_td_pct_1,r4_td_pct_2,r4_sub_att_1,r4_sub_att_2,r4_rev_1,r4_rev_2,r4_ctrl_1,r4_ctrl_2,r5_kd_1,r5_kd_2,r5_sig_str_1,r5_sig_str_2,r5_sig_str_perc_1,r5_sig_str_perc_2,r5_total_str_1,r5_total_str_2,r5_td_1,r5_td_2,r5_td_pct_1,r5_td_pct_2,r5_sub_att_1,r5_sub_att_2,r5_rev_1,r5_rev_2,r5_ctrl_1,r5_ctrl_2,sig_str_head_1,sig_str_head_2,sig_str_body_1,sig_str_body_2,sig_str_leg_1,sig_str_leg_2,sig_str_dist_1,sig_str_dist_2,sig_str_clinch_1,sig_str_clinch_2,sig_str_ground_1,sig_str_ground_2,r1_sig_str_head_1,r1_sig_str_head_2,r1_sig_str_body_1,r1_sig_str_body_2,r1_sig_str_leg_1,r1_sig_str_leg_2,r1_sig_str_dist_1,r1_sig_str_dist_2,r1_sig_str_clinch_1,r1_sig_str_clinch_2,r1_sig_str_ground_1,r1_sig_str_ground_2,r2_sig_str_head_1,r2_sig_str_head_2,r2_sig_str_body_1,r2_sig_str_body_2,r2_sig_str_leg_1,r2_sig_str_leg_2,r2_sig_str_dist_1,r2_sig_str_dist_2,r2_sig_str_clinch_1,r2_sig_str_clinch_2,r2_sig_str_ground_1,r2_sig_str_ground_2,r3_sig_str_head_1,r3_sig_str_head_2,r3_sig_str_body_1,r3_sig_str_body_2,r3_sig_str_leg_1,r3_sig_str_leg_2,r3_sig_str_dist_1,r3_sig_str_dist_2,r3_sig_str_clinch_1,r3_sig_str_clinch_2,r3_sig_str_ground_1,r3_sig_str_ground_2,r4_sig_str_head_1,r4_sig_str_head_2,r4_sig_str_body_1,r4_sig_str_body_2,r4_sig_str_leg_1,r4_sig_str_leg_2,r4_sig_str_dist_1,r4_sig_str_dist_2,r4_sig_str_clinch_1,r4_sig_str_clinch_2,r4_sig_str_ground_1,r4_sig_str_ground_2,r5_sig_str_head_1,r5_sig_str_head_2,r5_sig_str_body_1,r5_sig_str_body_2,r5_sig_str_leg_1,r5_sig_str_leg_2,r5_sig_str_dist_1,r5_sig_str_dist_2,r5_sig_str_clinch_1,r5_sig_str_clinch_2,r5_sig_str_ground_1,r5_sig_str_ground_2,error,error_type
http://ufcstats.com/fight-details/8cc976ee1a123fb8,"
      December 16, 1995
    ","

      Denver, Colorado, USA
    ",Dan Severn,Paul Varelans,"""The Beast""","""The Polar Bear""",W,L,Open Weight Bout,Submission,1,1:01,1 Rnd (15),John McCarthy,Arm Triangle From Side Control,0,0,0 of 0,1 of 1,---,100%,0 of 0,1 of 1,1 of 1,0 of 0,100%,---,2,0,0,0,--,--,0,0,0 of 0,1 of 1,---,100%,0 of 0,1 of 1,1 of 1,0 of 0,100%,---,2,0,0,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,1 of 1,0 of 0,1 of 1,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,1 of 1,0 of 0,1 of 1,0 of 0,0 of 0,0 of 0,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/e9ce3a28eeb83905,"
      September 08, 1995
    ","

      Buffalo, New York, USA
    ",Scott Bessac,David Hood,,,W,L,Open Weight Bout,Submission,1,0:31,1 Rnd (20),Taimak Guarriello,Guillotine Choke Standing,0,0,1 of 5,2 of 3,20%,66%,1 of 5,2 of 3,0 of 0,0 of 0,---,---,2,0,0,0,--,--,0,0,1 of 5,2 of 3,20%,66%,1 of 5,2 of 3,0 of 0,0 of 0,---,---,2,0,0,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 of 4,0 of 0,1 of 1,0 of 0,0 of 0,2 of 3,0 of 4,1 of 2,1 of 1,1 of 1,0 of 0,0 of 0,0 of 4,0 of 0,1 of 1,0 of 0,0 of 0,2 of 3,0 of 4,1 of 2,1 of 1,1 of 1,0 of 0,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/869d753568a114a6,"
      September 08, 1995
    ","

      Buffalo, New York, USA
    ",Paul Varelans,Gerry Harris,"""The Polar Bear""",,W,L,Open Weight Bout,KO/TKO,1,1:05,1 Rnd (20),John McCarthy,"Elbows to Head On Ground
      Submission to Strikes",0,0,4 of 4,0 of 2,100%,0%,35 of 38,0 of 2,1 of 1,0 of 0,100%,---,0,0,0,0,--,--,0,0,4 of 4,0 of 2,100%,0%,35 of 38,0 of 2,1 of 1,0 of 0,100%,---,0,0,0,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 of 4,0 of 1,0 of 0,0 of 0,0 of 0,0 of 1,0 of 0,0 of 1,0 of 0,0 of 1,4 of 4,0 of 0,4 of 4,0 of 1,0 of 0,0 of 0,0 of 0,0 of 1,0 of 0,0 of 1,0 of 0,0 of 1,4 of 4,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/ef2ccb690dcd943f,"
      September 08, 1995
    ","

      Buffalo, New York, USA
    ",Remco Pardoel,Ryan Parker,"""Grizzly""",,W,L,Open Weight Bout,Submission,1,3:05,1 Rnd (20),John McCarthy,Gi Choke From Mount,0,0,0 of 0,0 of 0,---,---,16 of 16,20 of 21,1 of 1,0 of 0,100%,---,1,0,0,0,--,--,0,0,0 of 0,0 of 0,---,---,16 of 16,20 of 21,1 of 1,0 of 0,100%,---,1,0,0,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/9ebb7bba0b45d517,"
      September 08, 1995
    ","

      Buffalo, New York, USA
    ",Marco Ruas,Larry Cureton,"""King of the Streets""",,W,L,Open Weight Bout,Submission,1,3:23,1 Rnd (20),John McCarthy,Heel Hook From Bottom Guard,0,0,1 of 1,6 of 7,100%,85%,2 of 2,11 of 14,1 of 1,0 of 0,100%,---,3,1,0,1,--,--,0,0,1 of 1,6 of 7,100%,85%,2 of 2,11 of 14,1 of 1,0 of 0,100%,---,3,1,0,1,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 of 1,2 of 3,0 of 0,4 of 4,0 of 0,0 of 0,0 of 0,0 of 0,1 of 1,0 of 0,0 of 0,6 of 7,1 of 1,2 of 3,0 of 0,4 of 4,0 of 0,0 of 0,0 of 0,0 of 0,1 of 1,0 of 0,0 of 0,6 of 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/524b49a676498c6d,"
      December 16, 1995
    ","

      Denver, Colorado, USA
    ",Dan Severn,Oleg Taktarov,"""The Beast""","""The Russian Bear""",W,L,Ultimate Ultimate '95 Tournament Title Bout,Decision - Unanimous,2,3:00,1 Rnd + OT (27-3),John McCarthy,,0,0,24 of 79,8 of 29,30%,27%,198 of 277,26 of 47,0 of 0,0 of 1,---,0%,0,1,0,0,--,--,0,0,22 of 58,7 of 17,37%,41%,196 of 256,25 of 35,0 of 0,0 of 1,---,0%,0,1,0,0,--,--,0,0,2 of 21,1 of 12,9%,8%,2 of 21,1 of 12,0 of 0,0 of 0,---,---,0,0,0,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 of 73,4 of 23,5 of 5,1 of 3,1 of 1,3 of 3,7 of 60,8 of 29,0 of 0,0 of 0,17 of 19,0 of 0,16 of 52,3 of 11,5 of 5,1 of 3,1 of 1,3 of 3,6 of 40,7 of 17,0 of 0,0 of 0,16 of 18,0 of 0,2 of 21,1 of 12,0 of 0,0 of 0,0 of 0,0 of 0,1 of 20,1 of 12,0 of 0,0 of 0,1 of 1,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/fcf632627ce40195,"
      September 08, 1995
    ","

      Buffalo, New York, USA
    ",Mark Hall,Harold Howard,,,W,L,Open Weight Bout,KO/TKO,1,1:41,1 Rnd (20),John McCarthy,"Punches to Head From Guard
      Submission to Strikes",0,0,1 of 4,4 of 5,25%,80%,13 of 23,5 of 8,0 of 0,1 of 2,---,50%,0,0,1,0,--,--,0,0,1 of 4,4 of 5,25%,80%,13 of 23,5 of 8,0 of 0,1 of 2,---,50%,0,0,1,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 of 4,1 of 1,0 of 0,3 of 4,0 of 0,0 of 0,0 of 1,2 of 2,0 of 0,2 of 3,1 of 3,0 of 0,1 of 4,1 of 1,0 of 0,3 of 4,0 of 0,0 of 0,0 of 1,2 of 2,0 of 0,2 of 3,1 of 3,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/62bb4ea8bf86790c,"
      September 08, 1995
    ","

      Buffalo, New York, USA
    ",Paul Varelans,Mark Hall,"""The Polar Bear""",,W,L,Open Weight Bout,Submission,1,1:01,1 Rnd (20),John McCarthy,Keylock From Mount,0,0,2 of 3,2 of 3,66%,66%,4 of 6,4 of 5,1 of 1,0 of 0,100%,---,2,0,0,0,--,--,0,0,2 of 3,2 of 3,66%,66%,4 of 6,4 of 5,1 of 1,0 of 0,100%,---,2,0,0,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 of 3,1 of 1,0 of 0,0 of 1,0 of 0,1 of 1,0 of 1,2 of 2,0 of 0,0 of 1,2 of 2,0 of 0,2 of 3,1 of 1,0 of 0,0 of 1,0 of 0,1 of 1,0 of 1,2 of 2,0 of 0,0 of 1,2 of 2,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/99d98a2d278bfa1f,"
      September 08, 1995
    ","

      Buffalo, New York, USA
    ",Marco Ruas,Remco Pardoel,"""King of the Streets""","""Grizzly""",W,L,Open Weight Bout,Submission,1,12:27,1 Rnd (20),John McCarthy,"Other  
      Position - Mount",0,0,4 of 7,2 of 4,57%,50%,11 of 18,4 of 7,0 of 0,1 of 1,---,100%,2,2,1,0,--,--,0,0,4 of 7,2 of 4,57%,50%,11 of 18,4 of 7,0 of 0,1 of 1,---,100%,2,2,1,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 of 2,0 of 1,2 of 2,0 of 0,1 of 3,2 of 3,1 of 3,0 of 2,0 of 0,2 of 2,3 of 4,0 of 0,1 of 2,0 of 1,2 of 2,0 of 0,1 of 3,2 of 3,1 of 3,0 of 2,0 of 0,2 of 2,3 of 4,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/3932f8e9a74f3d11,"
      September 08, 1995
    ","

      Buffalo, New York, USA
    ",Ken Shamrock,Oleg Taktarov,"""The World's Most Dangerous Man""","""The Russian Bear""",D,D,UFC Superfight Championship Bout,Other,2,3:00,1 Rnd + OT (30-3),John McCarthy,Time Expired,0,0,29 of 58,4 of 22,50%,18%,180 of 222,110 of 128,1 of 1,0 of 2,100%,0%,1,0,0,0,--,--,0,0,22 of 40,2 of 14,55%,14%,167 of 198,107 of 119,1 of 1,0 of 1,100%,0%,0,0,0,0,--,--,0,0,7 of 18,2 of 8,38%,25%,13 of 24,3 of 9,0 of 0,0 of 1,---,0%,1,0,0,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26 of 53,3 of 17,2 of 4,0 of 1,1 of 1,1 of 4,8 of 29,3 of 18,4 of 6,1 of 4,17 of 23,0 of 0,21 of 39,2 of 10,0 of 0,0 of 1,1 of 1,0 of 3,6 of 18,1 of 12,0 of 0,1 of 2,16 of 22,0 of 0,5 of 14,1 of 7,2 of 4,0 of 0,0 of 0,1 of 1,2 of 11,2 of 6,4 of 6,0 of 2,1 of 1,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/e7ca291dd8f5661b,"
      September 08, 1995
    ","

      Buffalo, New York, USA
    ",Marco Ruas,Paul Varelans,"""King of the Streets""","""The Polar Bear""",W,L,UFC 7 Tournament Title Bout,KO/TKO,1,13:17,1 Rnd + OT (30-5),John McCarthy,Kicks to Leg At Distance,1,0,33 of 59,10 of 30,55%,33%,54 of 84,36 of 63,0 of 0,0 of 0,---,---,0,1,0,0,--,--,1,0,33 of 59,10 of 30,55%,33%,54 of 84,36 of 63,0 of 0,0 of 0,---,---,0,1,0,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9 of 25,3 of 19,0 of 0,2 of 2,24 of 34,5 of 9,27 of 49,7 of 27,2 of 3,3 of 3,4 of 7,0 of 0,9 of 25,3 of 19,0 of 0,2 of 2,24 of 34,5 of 9,27 of 49,7 of 27,2 of 3,3 of 3,4 of 7,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/e4fe950846b51bdf,"
      September 08, 1995
    ","

      Buffalo, New York, USA
    ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,list index out of range,IndexError
http://ufcstats.com/fight-details/5d19fa2df1cb61a2,"
      July 14, 1995
    ","

      Casper, Wyoming, USA
    ",Oleg Taktarov,Dave Beneteau,"""The Russian Bear""","""Dangerous""",W,L,Open Weight Bout,Submission,1,0:57,1 Rnd (20),John McCarthy,Guillotine Choke After Drop to Guard,0,0,0 of 2,5 of 14,0%,35%,5 of 7,5 of 14,0 of 1,1 of 1,0%,100%,1,0,0,0,--,--,0,0,0 of 2,5 of 14,0%,35%,5 of 7,5 of 14,0 of 1,1 of 1,0%,100%,1,0,0,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 of 2,5 of 14,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 2,4 of 11,0 of 0,1 of 3,0 of 2,5 of 14,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 2,4 of 11,0 of 0,1 of 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/3c2c7c095c79a506,"
      July 14, 1995
    ","

      Casper, Wyoming, USA
    ",Oleg Taktarov,Anthony Macias,"""The Russian Bear""","""Mad Dog""",W,L,Open Weight Bout,Submission,1,0:09,1 Rnd (20),John McCarthy,Guillotine Choke After Drop to Ground,0,0,0 of 0,0 of 0,---,---,0 of 0,0 of 0,0 of 0,0 of 1,---,0%,1,0,1,0,--,--,0,0,0 of 0,0 of 0,---,---,0 of 0,0 of 0,0 of 0,0 of 1,---,0%,1,0,1,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/66c029f49d3c5da6,"
      July 14, 1995
    ","

      Casper, Wyoming, USA
    ",Oleg Taktarov,David Abbott,"""The Russian Bear""","""Tank""",W,L,UFC 6 Tournament Title Bout,Submission,1,17:45,1 Rnd + OT (30-5),John McCarthy,Rear Naked Choke,0,0,4 of 10,17 of 45,40%,37%,48 of 59,39 of 71,0 of 3,2 of 3,0%,66%,4,1,0,0,--,--,0,0,4 of 10,17 of 45,40%,37%,48 of 59,39 of 71,0 of 3,2 of 3,0%,66%,4,1,0,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 of 10,16 of 44,0 of 0,1 of 1,0 of 0,0 of 0,3 of 9,8 of 27,1 of 1,3 of 7,0 of 0,6 of 11,4 of 10,16 of 44,0 of 0,1 of 1,0 of 0,0 of 0,3 of 9,8 of 27,1 of 1,3 of 7,0 of 0,6 of 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/43f6b0c40113d0d8,"
      July 14, 1995
    ","

      Casper, Wyoming, USA
    ",David Abbott,Paul Varelans,"""Tank""","""The Polar Bear""",W,L,Open Weight Bout,KO/TKO,1,1:53,1 Rnd (20),John McCarthy,Punches to Head From Half Guard,0,0,14 of 21,1 of 2,66%,50%,18 of 25,12 of 14,1 of 1,0 of 0,100%,---,0,0,0,0,--,--,0,0,14 of 21,1 of 2,66%,50%,18 of 25,12 of 14,1 of 1,0 of 0,100%,---,0,0,0,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13 of 20,0 of 1,1 of 1,1 of 1,0 of 0,0 of 0,1 of 1,0 of 1,0 of 0,1 of 1,13 of 20,0 of 0,13 of 20,0 of 1,1 of 1,1 of 1,0 of 0,0 of 0,1 of 1,0 of 1,0 of 0,1 of 1,13 of 20,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/d62aec55bc142346,"
      July 14, 1995
    ","

      Casper, Wyoming, USA
    ",Ken Shamrock,Dan Severn,"""The World's Most Dangerous Man""","""The Beast""",W,L,UFC Superfight Championship Bout,Submission,1,2:14,1 Rnd + OT (30-5),John McCarthy,Guillotine Choke Standing,0,0,2 of 5,2 of 2,40%,100%,2 of 5,2 of 2,0 of 1,0 of 1,0%,0%,2,0,0,0,--,--,0,0,2 of 5,2 of 2,40%,100%,2 of 5,2 of 2,0 of 1,0 of 1,0%,0%,2,0,0,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 of 4,1 of 1,1 of 1,0 of 0,0 of 0,1 of 1,1 of 4,1 of 1,1 of 1,1 of 1,0 of 0,0 of 0,1 of 4,1 of 1,1 of 1,0 of 0,0 of 0,1 of 1,1 of 4,1 of 1,1 of 1,1 of 1,0 of 0,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/4b69545737f1902a,"
      January 04, 2014
    ","

      Singapore, Singapore
    ",Max Holloway,Will Chope,"""Blessed""","""The Kill""",W,L,Featherweight Bout,KO/TKO,2,2:27,3 Rnd (5-5-5),Leon Roberts,Punch to Head In Clinch,2,0,74 of 139,33 of 121,53%,27%,79 of 145,34 of 122,0 of 0,0 of 5,---,0%,0,0,0,0,0:16,1:01,1,0,37 of 81,26 of 102,45%,25%,37 of 81,26 of 102,0 of 0,0 of 2,---,0%,0,0,0,0,0:01,0:16,1,0,37 of 58,7 of 19,63%,36%,42 of 64,8 of 20,0 of 0,0 of 3,---,0%,0,0,0,0,0:15,0:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58 of 119,23 of 104,14 of 18,2 of 7,2 of 2,8 of 10,30 of 73,28 of 111,41 of 61,5 of 10,3 of 5,0 of 0,30 of 71,18 of 90,7 of 10,2 of 5,0 of 0,6 of 7,23 of 61,25 of 97,14 of 20,1 of 5,0 of 0,0 of 0,28 of 48,5 of 14,7 of 8,0 of 2,2 of 2,2 of 3,7 of 12,3 of 14,27 of 41,4 of 5,3 of 5,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/181429d8227794cb,"
      January 04, 2014
    ","

      Singapore, Singapore
    ",Mairbek Taisumov,Tae Hyun Bang,"""Beckan""","""Supernatural""",W,L,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts,,0,0,33 of 87,26 of 66,37%,39%,48 of 107,31 of 71,5 of 7,0 of 1,71%,0%,0,0,0,0,3:49,0:08,0,0,13 of 43,13 of 31,30%,41%,13 of 43,13 of 31,0 of 1,0 of 0,0%,---,0,0,0,0,0:02,0:00,0,0,9 of 29,8 of 24,31%,33%,9 of 29,8 of 24,1 of 2,0 of 0,50%,---,0,0,0,0,0:10,0:00,0,0,11 of 15,5 of 11,73%,45%,26 of 35,10 of 16,4 of 4,0 of 1,100%,0%,0,0,0,0,3:37,0:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10 of 52,19 of 56,10 of 19,4 of 6,13 of 16,3 of 4,22 of 67,20 of 57,7 of 13,2 of 5,4 of 7,4 of 4,5 of 28,8 of 26,2 of 7,4 of 4,6 of 8,1 of 1,12 of 38,11 of 27,1 of 5,2 of 4,0 of 0,0 of 0,2 of 19,6 of 19,6 of 9,0 of 2,1 of 1,2 of 3,8 of 26,7 of 22,0 of 1,0 of 1,1 of 2,1 of 1,3 of 5,5 of 11,2 of 3,0 of 0,6 of 7,0 of 0,2 of 3,2 of 8,6 of 7,0 of 0,3 of 5,3 of 3,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/635fbf57001897c7,"
      October 16, 1998
    ","

      Sao Paulo, Brazil
    ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,list index out of range,IndexError
http://ufcstats.com/fight-details/eb82e95ab678f8bc,"
      January 04, 2014
    ","

      Singapore, Singapore
    ",Dustin Kimura,Jon Delos Reyes,"""The Diamond""","""The Heat""",W,L,Bantamweight Bout,Submission,1,2:13,3 Rnd (5-5-5),Steve Perceval,Armbar From Bottom Guard,0,1,1 of 9,9 of 29,11%,31%,1 of 9,10 of 32,0 of 1,1 of 1,0%,100%,1,0,0,0,0:00,1:34,0,1,1 of 9,9 of 29,11%,31%,1 of 9,10 of 32,0 of 1,1 of 1,0%,100%,1,0,0,0,0:00,1:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 of 8,9 of 28,0 of 0,0 of 0,0 of 1,0 of 1,1 of 9,4 of 11,0 of 0,2 of 4,0 of 0,3 of 14,1 of 8,9 of 28,0 of 0,0 of 0,0 of 1,0 of 1,1 of 9,4 of 11,0 of 0,2 of 4,0 of 0,3 of 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
