fight_link,date,location,method,round,time,time_format,referee,details,name_1,name_2,stage_name_1,stage_name_2,win_loss_1,win_loss_2,kd_1,kd_2,sig_str_1,sig_str_2,total_str_1,total_str_2,sig_str_landed_1,sig_str_attempted_1,total_str_landed_1,total_str_attempted_1,sig_str_landed_2,sig_str_attempted_2,total_str_landed_2,total_str_attempted_2,sig_str_accuracy_1,total_str_accuracy_1,sig_str_accuracy_2,total_str_accuracy_2,winner,fight_time_seconds,total_fight_time_seconds,outcome_category,fighter_1_won,fighter_2_won,sig_strike_diff,total_strike_diff,kd_1_jitter,kd_2_jitter,year,total_fight_time_minutes,country
http://ufcstats.com/fight-details/5e4f358e0bcc2f15,2013-12-28,"Las Vegas, Nevada, USA",KO/TKO,1,4:54,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head From Guard,Dustin Poirier,Diego Brandao,"""The Diamond""","""DB""",W,L,1,0,44 of 87,16 of 48,48 of 94,17 of 49,44,87,48,94,16,48,17,49,0.5057471264367817,0.5106382978723404,0.3333333333333333,0.3469387755102041,Dustin Poirier,294,294,KO/TKO,1,0,28,31,0.9511458041062667,0.08601582948991958,2013,4.9,USA
http://ufcstats.com/fight-details/a060b6b0dfe275b7,2013-12-28,"Las Vegas, Nevada, USA",KO/TKO,1,1:00,3 Rnd (5-5-5),Yves Lavigne,Elbows to Head In Clinch,Josh Barnett,Travis Browne,"""The Warmaster""","""Hapa""",L,W,0,0,5 of 7,12 of 19,6 of 8,12 of 19,5,7,6,8,12,19,12,19,0.7142857142857143,0.75,0.631578947368421,0.631578947368421,Travis Browne,60,60,KO/TKO,0,1,-7,-6,-0.025441154813387563,0.01339378370780984,2013,1.0,USA
http://ufcstats.com/fight-details/11706648d34ff3e8,2013-12-28,"Las Vegas, Nevada, USA",TKO - Doctor's Stoppage,1,5:00,3 Rnd (5-5-5),Steve Mazzagatti,Stoppage Between Rounds,Chris Leben,Uriah Hall,"""The Crippler""","""Prime Time""",L,W,0,1,11 of 33,20 of 46,11 of 33,22 of 49,11,33,11,33,20,46,22,49,0.3333333333333333,0.3333333333333333,0.4347826086956521,0.4489795918367347,Uriah Hall,300,300,KO/TKO,0,1,-9,-11,-0.13282514519613328,1.0681656425253312,2013,5.0,USA
http://ufcstats.com/fight-details/315968a74789600a,2013-12-28,"Las Vegas, Nevada, USA",Submission,3,0:58,5 Rnd (5-5-5-5-5),Mario Yamasaki,Armbar On Ground,Ronda Rousey,Miesha Tate,"""Rowdy""","""Cupcake""",W,L,0,0,40 of 63,24 of 50,134 of 161,28 of 54,40,63,134,161,24,50,28,54,0.6349206349206349,0.8322981366459627,0.48,0.5185185185185185,Ronda Rousey,58,658,Submission,1,0,16,106,0.017025088491839504,-0.1127900733757332,2013,10.966666666666667,USA
http://ufcstats.com/fight-details/0f215b143e08f425,2013-12-14,"Sacramento, California, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Mike Beltran,,Darren Uyenoyama,Alptekin Ozkilic,"""BC""","""The Turkish Delight""",L,W,0,0,33 of 71,27 of 116,50 of 92,44 of 141,33,71,50,92,27,116,44,141,0.4647887323943662,0.5434782608695652,0.2327586206896551,0.3120567375886525,Alptekin Ozkilic,300,900,Decision,0,1,6,6,-0.0876413795111167,0.06043579832306754,2013,15.0,USA
http://ufcstats.com/fight-details/2a17686c6b5f334e,2013-12-28,"Las Vegas, Nevada, USA",KO/TKO,2,1:16,5 Rnd (5-5-5-5-5),Herb Dean,"to    
      Leg Injury",Chris Weidman,Anderson Silva,"""The All-American""","""The Spider""",W,L,1,0,20 of 44,8 of 15,34 of 60,32 of 45,20,44,34,60,8,15,32,45,0.4545454545454545,0.5666666666666667,0.5333333333333333,0.7111111111111111,Chris Weidman,76,376,KO/TKO,1,0,12,2,1.0657518420264407,-0.05561039594800535,2013,6.266666666666667,USA
http://ufcstats.com/fight-details/5929c539190c8a07,2013-12-14,"Sacramento, California, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Sam Stout,Cody McKenzie,"""Hands of Stone""",,W,L,0,0,54 of 189,31 of 90,59 of 194,37 of 99,54,189,59,194,31,90,37,99,0.2857142857142857,0.3041237113402061,0.3444444444444444,0.3737373737373737,Sam Stout,300,900,Decision,1,0,23,22,0.05654784002983241,0.008073546181734236,2013,15.0,USA
http://ufcstats.com/fight-details/f5fb4435faf1ca04,2013-12-14,"Sacramento, California, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,King Green,Pat Healy,,"""Bam Bam""",W,L,0,0,80 of 138,59 of 227,93 of 152,105 of 285,80,138,93,152,59,227,105,285,0.5797101449275363,0.6118421052631579,0.2599118942731278,0.3684210526315789,King Green,300,900,Decision,1,0,21,-12,-0.02452011210402346,-0.05647423702614596,2013,15.0,USA
http://ufcstats.com/fight-details/4618dcef2dc6250f,2013-12-14,"Sacramento, California, USA",KO/TKO,2,1:35,3 Rnd (5-5-5),John McCarthy,Punches to Head On Ground,Abel Trujillo,Roger Bowling,"""Killa""","""Relentless""",W,L,0,0,43 of 64,9 of 33,48 of 69,16 of 41,43,64,48,69,9,33,16,41,0.671875,0.6956521739130435,0.2727272727272727,0.3902439024390244,Abel Trujillo,95,395,KO/TKO,1,0,34,32,0.017803655146963717,0.060608634673857936,2013,6.583333333333333,USA
http://ufcstats.com/fight-details/5ffccdf4af20dc0d,2013-12-14,"Sacramento, California, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mike Beltran,,Scott Jorgensen,Zach Makovsky,"""Young Guns""","""Fun Size""",L,W,0,0,31 of 81,26 of 81,45 of 95,34 of 91,31,81,45,95,26,81,34,91,0.382716049382716,0.4736842105263157,0.3209876543209876,0.3736263736263736,Zach Makovsky,300,900,Decision,0,1,5,11,-0.010046908027657125,-0.01297418902795447,2013,15.0,USA
http://ufcstats.com/fight-details/c1d2ce95229cdbd9,2013-12-14,"Sacramento, California, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Court McGee,Ryan LaFlare,"""The Crusher""",,L,W,0,0,54 of 187,68 of 206,62 of 199,71 of 209,54,187,62,199,68,206,71,209,0.2887700534759358,0.3115577889447236,0.3300970873786408,0.3397129186602871,Ryan LaFlare,300,900,Decision,0,1,-14,-9,-0.04153106293031287,-0.028177316739645675,2013,15.0,USA
http://ufcstats.com/fight-details/319d75c21fbb5d3f,2013-12-14,"Sacramento, California, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,,Joe Lauzon,Mac Danzig,,,W,L,0,0,43 of 75,52 of 92,80 of 113,91 of 137,43,75,80,113,52,92,91,137,0.5733333333333334,0.7079646017699115,0.5652173913043478,0.6642335766423357,Joe Lauzon,300,900,Decision,1,0,-9,-11,0.006580477908838246,-0.03318794447474302,2013,15.0,USA
http://ufcstats.com/fight-details/00566b4d89565373,2013-12-14,"Sacramento, California, USA",Submission,2,3:22,3 Rnd (5-5-5),Herb Dean,Guillotine Choke On Ground,Urijah Faber,Michael McDonald,"""The California Kid""","""Mayday""",W,L,1,0,29 of 46,9 of 27,59 of 79,11 of 29,29,46,59,79,9,27,11,29,0.6304347826086957,0.7468354430379747,0.3333333333333333,0.3793103448275862,Urijah Faber,202,502,Submission,1,0,20,48,1.0259183830230592,0.006999974454754101,2013,8.366666666666667,USA
http://ufcstats.com/fight-details/631f0721b3fc56dc,2013-12-14,"Sacramento, California, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,,Chad Mendes,Nik Lentz,"""Money""","""The Carny""",W,L,0,0,35 of 70,40 of 119,40 of 75,110 of 189,35,70,40,75,40,119,110,189,0.5,0.5333333333333333,0.3361344537815126,0.582010582010582,Chad Mendes,300,900,Decision,1,0,-5,-70,-0.04305089729937153,0.023954452531987688,2013,15.0,USA
http://ufcstats.com/fight-details/e6663b2c16df6191,2013-12-14,"Sacramento, California, USA",KO/TKO,1,2:08,5 Rnd (5-5-5-5-5),John McCarthy,Punch to Head At Distance,Demetrious Johnson,Joseph Benavidez,"""Mighty Mouse""",,W,L,1,0,7 of 14,4 of 27,9 of 16,4 of 27,7,14,9,16,4,27,4,27,0.5,0.5625,0.1481481481481481,0.1481481481481481,Demetrious Johnson,128,128,KO/TKO,1,0,3,5,1.021389381403887,-0.01620718359471417,2013,2.1333333333333333,USA
http://ufcstats.com/fight-details/2a940fac11da404d,2013-11-30,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,,Roxanne Modafferi,Raquel Pennington,"""The Happy Warrior""","""Rocky""",L,W,0,0,42 of 194,80 of 133,63 of 218,86 of 140,42,194,63,218,80,133,86,140,0.2164948453608247,0.2889908256880734,0.6015037593984962,0.6142857142857143,Raquel Pennington,300,900,Decision,0,1,-38,-23,0.0068837259328264665,0.0578236524914625,2013,15.0,USA
http://ufcstats.com/fight-details/a5c76ead1a2767b6,2013-12-14,"Sacramento, California, USA",Decision - Majority,3,5:00,3 Rnd (5-5-5),Mike Beltran,,Danny Castillo,Edson Barboza,"""Last Call""","""Junior""",L,W,0,1,55 of 125,43 of 123,67 of 140,43 of 125,55,125,67,140,43,123,43,125,0.44,0.4785714285714286,0.3495934959349593,0.344,Edson Barboza,300,900,Decision,0,1,12,24,0.021423418710660305,0.9729160533851641,2013,15.0,USA
http://ufcstats.com/fight-details/a072ec605bebe5a8,2013-11-30,"Las Vegas, Nevada, USA",Submission,2,2:10,3 Rnd (5-5-5),Yves Lavigne,Rear Naked Choke,Chris Holdsworth,Davey Grant,,"""Dangerous""",W,L,0,0,15 of 50,18 of 44,41 of 78,19 of 45,15,50,41,78,18,44,19,45,0.3,0.5256410256410257,0.4090909090909091,0.4222222222222222,Chris Holdsworth,130,430,Submission,1,0,-3,22,0.08480964290834649,0.03432621120489896,2013,7.166666666666667,USA
http://ufcstats.com/fight-details/f0815638f558968d,2013-11-30,"Las Vegas, Nevada, USA",KO/TKO,1,2:38,3 Rnd (5-5-5),Yves Lavigne,Punches to Head At Distance,Gray Maynard,Nate Diaz,,,L,W,0,0,5 of 15,33 of 55,6 of 16,34 of 56,5,15,6,16,33,55,34,56,0.3333333333333333,0.375,0.6,0.6071428571428571,Nate Diaz,158,158,KO/TKO,0,1,-28,-28,0.09384595036611554,0.018616978424597728,2013,2.6333333333333333,USA
http://ufcstats.com/fight-details/fca7fbd0bafc480c,2013-11-30,"Las Vegas, Nevada, USA",KO/TKO,1,4:59,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head From Mount,Julianna Pena,Jessica Rakoczy,"""The Venezuelan Vixen""","""The Ragin'""",W,L,0,0,33 of 76,4 of 5,66 of 119,8 of 9,33,76,66,119,4,5,8,9,0.4342105263157895,0.5546218487394958,0.8,0.8888888888888888,Julianna Pena,299,299,KO/TKO,1,0,29,58,0.0679702997241389,-0.07506226258866337,2013,4.983333333333333,USA
http://ufcstats.com/fight-details/1b7bc992c26ac10f,2013-11-30,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kim Winslow,,Jessamyn Duke,Peggy Morgan,"""The Gun""","""The Daywalker""",W,L,0,0,123 of 185,34 of 147,201 of 265,45 of 158,123,185,201,265,34,147,45,158,0.6648648648648648,0.7584905660377359,0.2312925170068027,0.2848101265822785,Jessamyn Duke,300,900,Decision,1,0,89,156,0.014422408168459279,0.023038205848029736,2013,15.0,USA
http://ufcstats.com/fight-details/a857acedb53ee959,2025-03-01,"Las Vegas, Nevada, USA",KO/TKO,2,0:39,3 Rnd (5-5-5),Mark Smith,Punch to Head At Distance,Austen Lane,Mario Pinto,,,L,W,1,1,32 of 63,13 of 23,36 of 75,16 of 26,32,63,36,75,13,23,16,26,0.5079365079365079,0.48,0.5652173913043478,0.6153846153846154,Mario Pinto,39,339,KO/TKO,0,1,19,20,0.9598229373326774,0.912070280787791,2025,5.65,USA
http://ufcstats.com/fight-details/dd1df7f5a54fd9fc,2025-03-01,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,,Ricardo Ramos,Chepe Mariscal,,"""Machine Gun""",L,W,0,0,37 of 91,85 of 162,37 of 91,125 of 210,37,91,37,91,85,162,125,210,0.4065934065934066,0.4065934065934066,0.5246913580246914,0.5952380952380952,Chepe Mariscal,300,900,Decision,0,1,-48,-88,0.059333212155610354,0.05109156479205843,2025,15.0,USA
http://ufcstats.com/fight-details/d6c3b730dc9f21a5,2025-03-01,"Las Vegas, Nevada, USA",KO/TKO,1,3:10,3 Rnd (5-5-5),Mike Beltran,Punch to Head At Distance,Danny Barlow,Sam Patterson,"""LeftHand2God""",,L,W,0,1,15 of 30,18 of 34,15 of 30,18 of 34,15,30,15,30,18,34,18,34,0.5,0.5,0.5294117647058824,0.5294117647058824,Sam Patterson,190,190,KO/TKO,0,1,-3,-3,0.09437610329585686,1.0593885764387716,2025,3.1666666666666665,USA
http://ufcstats.com/fight-details/6bdf0756fb57aced,2025-03-01,"Las Vegas, Nevada, USA",KO/TKO,1,4:45,3 Rnd (5-5-5),Mark Smith,Punches to Head On Ground,Cody Brundage,Julian Marquez,,"""The Cuban Missile Crisis""",W,L,1,0,44 of 79,37 of 73,68 of 106,53 of 96,44,79,68,106,37,73,53,96,0.5569620253164557,0.6415094339622641,0.5068493150684932,0.5520833333333334,Cody Brundage,285,285,KO/TKO,1,0,7,15,1.0384377048631677,0.031055274033849056,2025,4.75,USA
http://ufcstats.com/fight-details/061990783b9bdb36,2025-03-01,"Las Vegas, Nevada, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Jason Herzog,,Nasrat Haqparast,Esteban Ribovics,,"""El Gringo""",W,L,0,0,135 of 273,147 of 433,135 of 273,149 of 436,135,273,135,273,147,433,149,436,0.4945054945054945,0.4945054945054945,0.3394919168591224,0.341743119266055,Nasrat Haqparast,300,900,Decision,1,0,-12,-14,-0.0007699792287125425,0.07975956877904802,2025,15.0,USA
http://ufcstats.com/fight-details/0dfdc94c1da32e20,2025-03-01,"Las Vegas, Nevada, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Chris Tognoni,,Hyder Amil,William Gomis,"""The Hurricane""","""Jaguar""",W,L,0,0,115 of 202,101 of 187,164 of 262,116 of 205,115,202,164,262,101,187,116,205,0.5693069306930693,0.6259541984732825,0.5401069518716578,0.5658536585365853,Hyder Amil,300,900,Decision,1,0,14,48,0.039396414451181624,0.048577059885341944,2025,15.0,USA
http://ufcstats.com/fight-details/9d8a37f130db13e5,2025-03-01,"Las Vegas, Nevada, USA",KO/TKO,3,2:16,5 Rnd (5-5-5-5-5),Mike Beltran,Punches to Head At Distance,Manel Kape,Asu Almabayev,"""StarBoy""","""Zulfikar""",W,L,0,0,61 of 115,40 of 80,62 of 119,40 of 81,61,115,62,119,40,80,40,81,0.5304347826086957,0.5210084033613446,0.5,0.4938271604938271,Manel Kape,136,736,KO/TKO,1,0,21,22,-0.053248055808228584,0.013598069189407154,2025,12.266666666666667,USA
http://ufcstats.com/fight-details/c3455ba522bb37eb,2014-04-26,"Baltimore, Maryland, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kevin Mulhall,,Jessamyn Duke,Bethe Correia,"""The Gun""","""Pitbull""",L,W,0,0,54 of 130,91 of 186,70 of 148,118 of 216,54,130,70,148,91,186,118,216,0.4153846153846154,0.4729729729729729,0.489247311827957,0.5462962962962963,Bethe Correia,300,900,Decision,0,1,-37,-48,-0.003993599122690909,-0.09324016869004734,2014,15.0,USA
http://ufcstats.com/fight-details/e4fcad8261083dbf,2014-04-26,"Baltimore, Maryland, USA",KO/TKO,2,0:21,3 Rnd (5-5-5),Dan Miragliotta,Punch to Head At Distance,Danny Castillo,Charlie Brenneman,"""Last Call""","""The Spaniard""",W,L,1,0,16 of 21,13 of 21,20 of 25,35 of 44,16,21,20,25,13,21,35,44,0.7619047619047619,0.8,0.6190476190476191,0.7954545454545454,Danny Castillo,21,321,KO/TKO,1,0,3,-15,0.922008636556037,0.013679837396793015,2014,5.35,USA
http://ufcstats.com/fight-details/8bc8bb0021337de7,2025-02-08,"Sydney, New South Wales, Australia",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Rich Mitchell,,Jonathan Micallef,Kevin Jousset,"""The Captain""","""Air""",W,L,1,0,85 of 192,67 of 168,89 of 197,71 of 173,85,192,89,197,67,168,71,173,0.4427083333333333,0.4517766497461929,0.3988095238095238,0.4104046242774566,Jonathan Micallef,300,900,Decision,1,0,18,18,0.995930246529737,0.04975778945687835,2025,15.0,Australia
http://ufcstats.com/fight-details/82f00e723ed5f6ea,2014-04-26,"Baltimore, Maryland, USA",KO/TKO,2,1:51,3 Rnd (5-5-5),Herb Dean,Flying Knee Head,Chris Beal,Patrick Williams,"""Real Deal""","""The Animal""",W,L,1,0,19 of 49,14 of 35,19 of 50,15 of 37,19,49,19,50,14,35,15,37,0.3877551020408163,0.38,0.4,0.4054054054054054,Chris Beal,111,411,KO/TKO,1,0,5,4,1.0365062238161322,0.015162924844589823,2014,6.85,USA
http://ufcstats.com/fight-details/f132535656f28648,2014-05-31,"Sao Paulo, Brazil",KO/TKO,1,2:47,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head On Ground,Pedro Munhoz,Matt Hobar,"""The Young Punisher""","""The Crowbar""",W,L,0,0,24 of 43,7 of 27,27 of 46,7 of 27,24,43,27,46,7,27,7,27,0.5581395348837209,0.5869565217391305,0.2592592592592592,0.2592592592592592,Pedro Munhoz,167,167,KO/TKO,1,0,17,20,0.07221000145488063,0.04994708971791383,2014,2.783333333333333,Brazil
http://ufcstats.com/fight-details/23861a2085ea34a3,2014-04-26,"Baltimore, Maryland, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Takanori Gomi,Isaac Vallie-Flagg,"""The Fireball Kid""",,W,L,0,0,130 of 240,107 of 217,153 of 263,211 of 322,130,240,153,263,107,217,211,322,0.5416666666666666,0.5817490494296578,0.4930875576036866,0.65527950310559,Takanori Gomi,300,900,Decision,1,0,23,-58,0.01820137297757411,-0.016865273414677064,2014,15.0,USA
http://ufcstats.com/fight-details/d6e4d0d62a96a948,2014-05-10,"Cincinnati, Ohio, USA",KO/TKO,1,3:56,3 Rnd (5-5-5),Keith Peterson,Punch to Head In Clinch,Anthony Lapsley,Albert Tumenov,"""The Recipe""","""Einstein""",L,W,0,2,2 of 10,6 of 21,2 of 10,6 of 21,2,10,2,10,6,21,6,21,0.2,0.2,0.2857142857142857,0.2857142857142857,Albert Tumenov,236,236,KO/TKO,0,1,-4,-4,-0.11680962544641389,2.0125413213090924,2014,3.933333333333333,USA
http://ufcstats.com/fight-details/1f70a4516a70abf2,2025-02-08,"Sydney, New South Wales, Australia",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Steve Perceval,,Rongzhu,Kody Steele,,,W,L,1,0,125 of 241,59 of 209,126 of 243,59 of 209,125,241,126,243,59,209,59,209,0.5186721991701245,0.5185185185185185,0.2822966507177033,0.2822966507177033,Rongzhu,300,900,Decision,1,0,66,67,1.045255836070745,0.044099472082128784,2025,15.0,Australia
http://ufcstats.com/fight-details/6eee347f75f223f0,2014-06-07,"Albuquerque, New Mexico, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kevin Mulhall,,Yaotzin Meza,Sergio Pettis,,,L,W,0,0,43 of 114,54 of 161,46 of 121,60 of 168,43,114,46,121,54,161,60,168,0.3771929824561403,0.3801652892561983,0.3354037267080745,0.3571428571428571,Sergio Pettis,300,900,Decision,0,1,-11,-14,0.0013738612315170352,0.03284145498611581,2014,15.0,USA
http://ufcstats.com/fight-details/6597b770486021b8,2014-06-07,"Albuquerque, New Mexico, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,,Bobby Voelker,Lance Benoist,"""Vicious""",,L,W,0,0,37 of 94,56 of 102,74 of 138,81 of 134,37,94,74,138,56,102,81,134,0.3936170212765957,0.5362318840579711,0.5490196078431373,0.6044776119402985,Lance Benoist,300,900,Decision,0,1,-19,-7,0.05924979002410161,-0.07477839772378969,2014,15.0,USA
http://ufcstats.com/fight-details/0c2a634606639d71,2014-06-07,"Albuquerque, New Mexico, USA",KO/TKO,2,2:28,3 Rnd (5-5-5),Raul Porrata,Punches to Head On Ground,Patrick Cummins,Roger Narvaez,"""Durkin""","""Silverback""",W,L,0,0,32 of 55,3 of 22,49 of 73,4 of 23,32,55,49,73,3,22,4,23,0.5818181818181818,0.6712328767123288,0.1363636363636363,0.1739130434782608,Patrick Cummins,148,448,KO/TKO,1,0,29,45,-0.0029575558206232093,0.02148518255170427,2014,7.466666666666667,USA
http://ufcstats.com/fight-details/5eb07bffdc8b7acf,2014-06-07,"Albuquerque, New Mexico, USA",KO/TKO,3,2:47,3 Rnd (5-5-5),Raul Porrata,"Kick to Body From Back Control
      Verbal Submission",Jon Tuck,Jake Lindsey,"""Super Saiyan""","""The Librarian""",W,L,0,0,46 of 83,49 of 75,86 of 126,117 of 144,46,83,86,126,49,75,117,144,0.5542168674698795,0.6825396825396826,0.6533333333333333,0.8125,Jon Tuck,167,767,KO/TKO,1,0,-3,-31,0.022052074244480673,-0.05725267050492362,2014,12.783333333333333,USA
http://ufcstats.com/fight-details/d02ac0447fb2a7a0,2014-06-07,"Albuquerque, New Mexico, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kevin Mulhall,,Scott Jorgensen,Danny Martinez,"""Young Guns""","""The Gremlin""",W,L,0,1,40 of 97,47 of 143,82 of 152,48 of 144,40,97,82,152,47,143,48,144,0.4123711340206185,0.5394736842105263,0.3286713286713286,0.3333333333333333,Scott Jorgensen,300,900,Decision,1,0,-7,34,0.05853225138666784,0.9655442532696387,2014,15.0,USA
http://ufcstats.com/fight-details/410e3163827d6d3b,2014-06-07,"Albuquerque, New Mexico, USA",Submission,2,1:52,3 Rnd (5-5-5),Raul Porrata,Rear Naked Choke,Erik Perez,Bryan Caraway,"""Goyito""","""Kid Lightning""",L,W,0,0,10 of 42,7 of 35,21 of 55,17 of 46,10,42,21,55,7,35,17,46,0.238095238095238,0.3818181818181818,0.2,0.3695652173913043,Bryan Caraway,112,412,Submission,0,1,3,4,-0.0012842160052596368,-0.019059263421652716,2014,6.866666666666666,USA
http://ufcstats.com/fight-details/ab27a211bcb9550b,2014-05-31,"Sao Paulo, Brazil",KO/TKO,1,0:20,3 Rnd (5-5-5),Wernei Cardoso,Punch to Head At Distance,Marcos Rogerio de Lima,Richardson Moreira,"""Pezao""","""Rick Monstro""",W,L,1,0,7 of 10,3 of 4,7 of 10,4 of 5,7,10,7,10,3,4,4,5,0.7,0.7,0.75,0.8,Marcos Rogerio de Lima,20,20,KO/TKO,1,0,4,3,1.0320387564629583,0.03951843744275859,2014,0.3333333333333333,Brazil
http://ufcstats.com/fight-details/b97d2f97d109cfc8,2014-06-07,"Albuquerque, New Mexico, USA",KO/TKO,2,3:36,3 Rnd (5-5-5),Kevin Mulhall,Punch to Head At Distance,Rafael Dos Anjos,Jason High,,"""The Kansas City Bandit""",W,L,1,0,36 of 68,24 of 64,53 of 85,26 of 67,36,68,53,85,24,64,26,67,0.5294117647058824,0.6235294117647059,0.375,0.3880597014925373,Rafael Dos Anjos,216,516,KO/TKO,1,0,12,27,1.0069679975326185,-0.05312891506525291,2014,8.6,USA
http://ufcstats.com/fight-details/753004dcc9c53eb6,2014-06-07,"Albuquerque, New Mexico, USA",Submission,4,1:16,5 Rnd (5-5-5-5-5),Mario Yamasaki,Rear Naked Choke,Benson Henderson,Rustam Khabilov,"""Smooth""","""Tiger""",W,L,1,0,26 of 70,18 of 77,48 of 95,32 of 92,26,70,48,95,18,77,32,92,0.3714285714285714,0.5052631578947369,0.2337662337662337,0.3478260869565217,Benson Henderson,76,976,Submission,1,0,8,16,1.0065282978044217,0.05095840496329787,2014,16.266666666666666,USA
http://ufcstats.com/fight-details/dbc35626d0f0576b,2014-06-07,"Albuquerque, New Mexico, USA",TKO - Doctor's Stoppage,2,5:00,3 Rnd (5-5-5),Mario Yamasaki,Nose Injury,John Dodson,John Moraga,"""The Magician""",,W,L,1,0,27 of 63,8 of 54,41 of 81,8 of 54,27,63,41,81,8,54,8,54,0.4285714285714285,0.5061728395061729,0.1481481481481481,0.1481481481481481,John Dodson,300,600,KO/TKO,1,0,19,33,1.031213811641704,-0.033934176054130384,2014,10.0,USA
http://ufcstats.com/fight-details/8d7ea177efadc718,2014-06-07,"Albuquerque, New Mexico, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Kevin Mulhall,,Diego Sanchez,Ross Pearson,"""Nightmare""","""The Real Deal""",W,L,0,1,33 of 134,51 of 122,33 of 134,51 of 122,33,134,33,134,51,122,51,122,0.2462686567164179,0.2462686567164179,0.4180327868852459,0.4180327868852459,Diego Sanchez,300,900,Decision,1,0,-18,-18,-0.010453738057958399,1.0331189501541123,2014,15.0,USA
http://ufcstats.com/fight-details/47bdfab3cdcdddfd,2014-05-31,"Berlin, Germany",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Wolf Menninger,,Andy Ogle,Maximo Blanco,"""The Little Axe""","""Maxi""",L,W,0,1,44 of 116,60 of 117,78 of 150,117 of 184,44,116,78,150,60,117,117,184,0.3793103448275862,0.52,0.5128205128205128,0.6358695652173914,Maximo Blanco,300,900,Decision,0,1,-16,-39,0.01809344859324048,1.0527551038346408,2014,15.0,Germany
http://ufcstats.com/fight-details/6ff8fff0fe2a3cd9,2014-06-07,"Albuquerque, New Mexico, USA",Submission,3,2:31,3 Rnd (5-5-5),Mario Yamasaki,Rear Naked Choke,Yves Edwards,Piotr Hallmann,,"""Pletwal""",L,W,0,0,27 of 79,56 of 113,31 of 84,96 of 162,27,79,31,84,56,113,96,162,0.3417721518987341,0.369047619047619,0.495575221238938,0.5925925925925926,Piotr Hallmann,151,751,Submission,0,1,-29,-65,-0.029798711872347124,-0.03319936383108642,2014,12.516666666666667,USA
http://ufcstats.com/fight-details/2133f8798f089140,2014-05-31,"Berlin, Germany",KO/TKO,1,0:25,3 Rnd (5-5-5),Grant Waterman,Punch to Head In Clinch,Vaughan Lee,Iuri Alcantara,,"""Marajo""",L,W,0,1,4 of 4,5 of 10,4 of 4,5 of 10,4,4,4,4,5,10,5,10,1.0,1.0,0.5,0.5,Iuri Alcantara,25,25,KO/TKO,0,1,-1,-1,0.012559499994450472,0.9524334634975853,2014,0.4166666666666667,Germany
http://ufcstats.com/fight-details/5b6405eeb6757637,2014-05-31,"Berlin, Germany",Submission,2,4:59,3 Rnd (5-5-5),Wolf Menninger,Guillotine Choke After Drop to Guard,Magnus Cedenblad,Krzysztof Jotko,"""Jycken""",,W,L,0,0,17 of 31,15 of 25,58 of 83,63 of 77,17,31,58,83,15,25,63,77,0.5483870967741935,0.6987951807228916,0.6,0.8181818181818182,Magnus Cedenblad,299,599,Submission,1,0,2,-5,-0.043370245009222985,0.06892343445065614,2014,9.983333333333333,Germany
http://ufcstats.com/fight-details/3618e0e165190576,2014-05-31,"Berlin, Germany",Decision - Split,3,5:00,3 Rnd (5-5-5),Grant Waterman,,Luke Barnatt,Sean Strickland,"""The Bigslow""",,L,W,0,0,44 of 187,48 of 161,44 of 187,49 of 166,44,187,44,187,48,161,49,166,0.2352941176470588,0.2352941176470588,0.2981366459627329,0.2951807228915662,Sean Strickland,300,900,Decision,0,1,-4,-5,-0.0864073019416285,-0.07505208616879078,2014,15.0,Germany
